year,township,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2014,west_st_paul,WSP-10,DN,2,0,1,0,0,0,1,0,1,0
2014,west_st_paul,WSP-10,BT1,3,0,0,83,476,3,1,0,0,0
2014,west_st_paul,WSP-10,BT2,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-10,BT3,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-36,DN,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-36,BT1,0,0,0,15,5,0,0,0,0,0
2014,eagan,E-36,BT2,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-36,BT3,0,0,0,0,0,0,0,0,0,0
2015,south_st_paul,SSP-1,DN,0,1,1,0,0,1,0,0,1,0
2015,south_st_paul,SSP-1,BT1,0,2,1,5,0,2,0,0,0,0
2015,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2015,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-1,DN,0,0,0,0,0,2,1,1,1,0
2015,burnsville,B-1,BT1,0,0,0,7,1,0,0,1,0,1
2015,burnsville,B-1,BT2,0,0,0,35,2,0,0,1,1,1
2015,burnsville,B-1,BT3,0,0,0,0,1,0,0,0,0,0
2015,hastings,H-4,DN,0,0,0,0,0,1,0,2,1,0
2015,hastings,H-4,BT1,0,0,0,1,1,0,0,1,1,0
2015,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-4,BT3,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-56,DN,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-56,BT1,0,0,0,18,6,0,0,0,0,0
2015,hastings,H-56,BT2,0,0,0,5,0,0,0,0,0,0
2015,hastings,H-56,BT3,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-3,DN,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-3,BT1,0,1,0,2,3,0,1,0,0,0
2015,burnsville,B-3,BT2,0,2,1,6,0,0,0,0,1,0
2015,burnsville,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-2,DN,1,2,2,0,0,1,2,3,1,0
2015,rosemount,R-2,BT1,1,0,2,173,27,0,1,2,1,0
2015,rosemount,R-2,BT2,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-2,BT3,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-20,DN,1,0,1,0,0,1,4,0,1,0
2015,rosemount,R-20,BT1,1,0,2,60,18,1,2,0,1,0
2015,rosemount,R-20,BT2,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-20,BT3,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-4,DN,1,0,0,0,0,1,0,2,1,0
2015,rosemount,R-4,BT1,2,0,0,91,24,0,0,2,1,0
2015,rosemount,R-4,BT2,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-4,BT3,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-6,DN,5,1,1,143,6,1,2,3,0,0
2015,hastings,H-6,BT1,7,4,0,0,0,1,24,3,21,0
2015,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-57,DN,3,0,1,37,40,0,1,1,1,1
2015,hastings,H-57,BT1,1,0,0,0,0,2,1,1,1,0
2015,hastings,H-57,BT2,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-57,BT3,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-12,DN,2,0,0,0,0,2,0,0,0,1
2015,burnsville,B-12,BT1,2,0,0,7,6,1,0,0,0,1
2015,burnsville,B-12,BT2,5,0,1,31,9,2,1,0,0,1
2015,burnsville,B-12,BT3,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-4,DN,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-4,BT1,0,0,0,154,0,0,0,0,0,0
2015,burnsville,B-4,BT2,0,0,0,119,12,0,0,0,0,0
2015,burnsville,B-4,BT3,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-3,DN,0,0,2,0,0,2,0,1,1,1
2015,farmington,F-3,BT1,0,2,0,0,0,1,0,0,0,0
2015,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-7,DN,1,0,2,0,0,0,0,1,1,0
2015,farmington,F-7,BT1,2,1,0,26,27,0,0,0,0,0
2015,farmington,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-6,DN,0,0,2,0,0,1,0,2,2,0
2015,farmington,F-6,BT1,0,0,0,0,0,0,0,1,1,0
2015,farmington,F-6,BT2,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-6,BT3,0,0,0,0,1,0,0,0,0,0
2015,apple_valley,AV-1,DN,2,0,2,0,0,2,0,1,2,0
2015,apple_valley,AV-1,BT1,2,0,2,21,8,1,0,0,1,0
2015,apple_valley,AV-1,BT2,3,0,2,33,17,1,0,1,2,0
2015,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2015,apple_valley,AV-19,DN,2,0,1,0,0,3,0,4,1,1
2015,apple_valley,AV-19,BT1,0,0,1,232,10,2,0,1,1,1
2015,apple_valley,AV-19,BT2,0,0,0,0,0,0,0,0,0,0
2015,apple_valley,AV-19,BT3,0,0,0,0,0,0,0,0,0,0
2015,mendota_heights,MH-2,DN,2,1,1,0,0,2,2,2,2,1
2015,mendota_heights,MH-2,BT1,2,0,0,73,10,1,2,4,2,0
2015,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2015,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-6,DN,1,0,2,28,5,1,1,2,1,1
2015,rosemount,R-6,BT1,2,1,2,0,0,2,2,1,1,0
2015,rosemount,R-6,BT2,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-6,BT3,0,0,0,0,0,0,0,0,0,0
2015,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2015,lakeville,L-8,BT1,0,0,0,22,23,0,0,0,0,0
2015,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2015,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2015,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2015,lakeville,L-7,BT1,0,0,0,53,15,0,0,0,0,0
2015,lakeville,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2015,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-20,DN,3,1,2,39,12,0,1,0,1,0
2015,rosemount,R-20,BT1,3,0,2,0,0,0,0,1,1,0
2015,rosemount,R-20,BT2,0,0,0,0,0,0,0,0,0,0
2015,rosemount,R-20,BT3,0,0,0,0,0,0,0,0,0,0
2015,hastings,H-6,DN,0,1,1,0,0,0,2,5,1,0
2015,hastings,H-6,BT1,0,0,1,90,68,0,0,1,1,0
2015,hastings,H-6,BT2,0,0,1,363,5,0,0,1,1,0
2015,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-1,DN,0,0,3,197,9,2,1,4,2,1
2015,burnsville,B-1,BT1,0,1,2,0,0,0,1,1,2,0
2015,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2015,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2015,south_st_paul,SSP-3,DN,2,0,2,0,0,2,2,1,1,1
2015,south_st_paul,SSP-3,BT1,3,0,2,8,15,2,1,1,1,0
2015,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2015,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2015,mendota_heights,MH-9,DN,0,0,0,0,0,0,1,0,0,0
2015,mendota_heights,MH-9,BT1,0,0,0,25,26,0,1,0,0,0
2015,mendota_heights,MH-9,BT2,0,0,0,0,0,0,0,0,0,0
2015,mendota_heights,MH-9,BT3,0,0,0,0,0,0,0,0,0,0
2015,apple_valley,AV-1,DN,1,0,0,0,0,3,0,2,2,0
2015,apple_valley,AV-1,BT1,1,0,0,173,1,2,0,0,1,0
2015,apple_valley,AV-1,BT2,2,0,0,197,37,1,0,0,1,0
2015,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-?,DN,2,0,0,0,0,0,0,2,1,0
2015,farmington,F-?,BT1,2,0,0,21,74,1,1,0,1,0
2015,farmington,F-?,BT2,0,0,0,0,0,0,0,0,0,0
2015,farmington,F-?,BT3,0,0,0,0,0,0,0,0,0,0
2015,apple_valley,AV-20,DN,2,0,0,0,0,2,0,1,1,0
2015,apple_valley,AV-20,BT1,4,0,0,7,11,3,0,1,1,0
2015,apple_valley,AV-20,BT2,0,0,0,0,0,0,0,0,0,0
2015,apple_valley,AV-20,BT3,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-10,DN,0,0,0,0,0,0,0,1,0,0
2015,eagan,E-10,BT1,0,0,0,15,0,0,0,0,0,0
2015,eagan,E-10,BT2,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-10,BT3,0,0,0,0,0,0,0,0,0,0
2015,eagan,DC-2,DN,2,0,0,0,0,0,0,2,0,0
2015,eagan,DC-2,BT1,2,0,0,1,0,0,0,0,0,0
2015,eagan,DC-2,BT2,3,0,0,23,0,1,0,0,0,0
2015,eagan,DC-2,BT3,0,0,0,0,0,0,0,0,0,0
2015,west_st_paul,WSP-5,,3,0,1,0,21,1,0,3,1,0
2015,west_st_paul,WSP-1,,7,0,3,0,0,2,2,3,1,0
2015,west_st_paul,WSP-????,,3,0,1,155,25,1,0,2,0,0
2015,west_st_paul,WSP-6,,2,1,2,3,3,3,1,4,1,0
2015,empire,DC-1,DN,0,0,0,0,0,0,0,0,0,0
2015,empire,DC-1,BT1,0,0,0,2,2,0,0,0,0,0
2015,empire,DC-1,BT2,0,0,0,0,0,0,0,0,0,0
2015,empire,DC-1,BT3,0,0,0,0,0,0,0,0,0,0
2015,west_st_paul,WSP-6,DN,0,0,0,0,0,0,0,0,0,0
2015,west_st_paul,WSP-6,BT1,0,0,0,1,2,0,0,0,0,0
2015,west_st_paul,WSP-6,BT2,0,0,0,0,0,0,0,0,0,0
2015,west_st_paul,WSP-6,BT3,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-32,DN,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-32,BT1,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-32,BT2,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-32,BT3,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-36,DN,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-36,BT1,0,0,0,7,3,0,0,0,0,0
2015,eagan,E-36,BT2,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-36,BT3,0,0,0,0,0,0,0,0,0,0
2015,south_st_paul,SSP-1,DN,0,0,1,6,3,0,0,1,0,0
2015,south_st_paul,SSP-1,BT1,0,0,0,0,0,0,0,0,0,0
2015,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2015,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-36,DN,2,0,2,0,0,2,2,3,1,0
2015,eagan,E-36,BT1,4,1,0,11,4,2,0,3,1,0
2015,eagan,E-36,BT2,0,0,0,0,0,0,0,0,0,0
2015,eagan,E-36,BT3,0,0,0,0,0,0,0,0,0,0
2015,mendota_heights,MH-2,DN,0,0,0,0,0,0,0,0,0,0
2015,mendota_heights,MH-2,BT1,0,0,0,0,0,0,0,3,0,0
2015,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2015,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-2,DN,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-2,BT1,0,0,0,41,7,0,0,0,0,0
2016,eagan,DC-2,BT2,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-2,BT3,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-7,DN,2,0,2,0,0,2,1,2,0,0
2016,burnsville,B-7,BT1,2,0,1,117,7,1,1,3,0,0
2016,burnsville,B-7,BT2,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-7,BT3,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-6,DN,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-6,BT1,0,0,0,9,10,0,0,0,0,0
2016,burnsville,B-6,BT2,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-6,BT3,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-56,DN,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-56,BT1,0,0,0,327,6,0,0,0,0,0
2016,hastings,H-56,BT2,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-56,BT3,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-4,DN,0,0,0,0,0,0,0,1,0,0
2016,hastings,H-4,BT1,0,0,0,2,0,0,0,0,0,0
2016,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-4,BT3,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-21,DN,1,0,1,0,0,2,1,4,2,1
2016,rosemount,R-21,BT1,3,0,1,67,31,0,1,3,1,0
2016,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-3,DN,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-3,BT1,0,0,0,27,35,0,0,0,0,0
2016,eagan,DC-3,BT2,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-3,BT3,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-8,BT1,0,0,0,8,1,0,0,0,0,0
2016,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-7,BT1,0,0,0,5,9,0,0,0,0,0
2016,lakeville,L-7,BT2,0,0,0,2,15,0,0,0,0,0
2016,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-20,DN,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-20,BT1,0,0,0,1,1,0,0,0,0,0
2016,eagan,E-20,BT2,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-20,BT3,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-1,DN,2,0,2,0,0,0,0,2,2,0
2016,rosemount,R-1,BT1,2,0,2,220,33,0,0,1,0,0
2016,rosemount,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-20,DN,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-20,BT1,0,0,0,175,49,0,0,0,0,0
2016,rosemount,R-20,BT2,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-20,BT3,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-1,DN,2,0,1,0,0,3,1,2,2,0
2016,west_st_paul,WSP-1,BT1,0,1,0,30,22,1,13,0,0,0
2016,west_st_paul,WSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-10,DN,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-10,BT1,4,0,1,103,26,3,1,1,2,0
2016,west_st_paul,WSP-10,BT2,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-10,BT3,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-3,DN,0,0,0,0,0,0,0,2,0,0
2016,burnsville,B-3,BT1,0,0,0,14,5,0,2,4,0,0
2016,burnsville,B-3,BT2,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-6,DN,1,3,1,0,0,2,1,3,0,0
2016,hastings,H-6,BT1,2,1,1,190,18,1,1,2,2,0
2016,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-57,DN,1,0,0,0,0,0,1,2,1,0
2016,hastings,H-57,BT1,1,0,0,233,25,0,0,1,0,0
2016,hastings,H-57,BT2,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-57,BT3,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-4,DN,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-4,BT1,0,0,0,69,17,0,0,0,0,0
2016,eagan,DC-4,BT2,0,0,0,0,0,0,0,0,0,0
2016,eagan,DC-4,BT3,0,0,0,0,0,0,0,0,0,0
2016,mendota_heights,MH-2,DN,0,0,2,0,0,2,3,3,1,1
2016,mendota_heights,MH-2,BT1,1,0,1,26,10,1,1,2,1,1
2016,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2016,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-????,DN,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-????,BT1,1,0,2,71,0,1,0,2,1,0
2016,west_st_paul,WSP-????,BT2,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-????,BT3,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-1,DN,0,0,2,0,0,1,1,3,1,0
2016,burnsville,B-1,BT1,1,0,2,10,6,0,0,2,0,0
2016,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-13,DN,3,0,2,0,0,1,0,2,1,1
2016,apple_valley,AV-13,BT1,2,0,1,5,6,0,0,0,1,0
2016,apple_valley,AV-13,BT2,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-13,BT3,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-6,DN,2,0,0,0,0,1,0,0,1,0
2016,apple_valley,AV-6,BT1,0,0,0,25,1,0,0,0,0,0
2016,apple_valley,AV-6,BT2,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-6,BT3,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-6,DN,1,1,3,0,0,0,1,4,2,1
2016,rosemount,R-6,BT1,0,0,1,2,5,0,0,2,1,0
2016,rosemount,R-6,BT2,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-6,BT3,0,0,0,0,0,0,0,0,0,0
2016,south_st_paul,SSP-3,DN,0,0,0,0,65,0,0,0,0,0
2016,south_st_paul,SSP-3,BT1,4,0,0,0,0,0,1,1,1,0
2016,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2016,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2016,south_st_paul,SSP-3,DN,1,0,0,0,0,0,0,1,0,0
2016,south_st_paul,SSP-3,BT1,2,0,0,2,8,1,0,0,0,0
2016,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2016,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-20,DN,2,0,0,0,0,3,1,0,0,0
2016,rosemount,R-20,BT1,3,0,1,247,485,0,1,0,1,0
2016,rosemount,R-20,BT2,0,0,0,0,0,0,0,0,0,0
2016,rosemount,R-20,BT3,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-20,DN,0,0,0,0,0,2,0,1,2,0
2016,apple_valley,AV-20,BT1,3,0,0,1,15,2,1,0,2,0
2016,apple_valley,AV-20,BT2,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-20,BT3,0,0,0,0,0,0,0,0,0,0
2016,mendota_heights,MH-1,DN,0,0,1,0,0,1,0,2,1,1
2016,mendota_heights,MH-1,BT1,1,0,0,1,0,1,0,1,1,1
2016,mendota_heights,MH-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,mendota_heights,MH-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,farmington,F-7,DN,2,0,1,0,0,0,0,2,0,0
2016,farmington,F-7,BT1,4,0,1,8,2,0,0,1,0,0
2016,farmington,F-7,BT2,3,0,1,8,4,0,0,0,0,0
2016,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2016,farmington,F-3,DN,0,0,2,0,0,0,0,2,0,1
2016,farmington,F-3,BT1,0,0,0,1,0,0,0,1,0,0
2016,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2016,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-1,DN,2,0,1,0,0,0,0,1,0,0
2016,burnsville,B-1,BT1,2,0,2,19,3,0,0,2,0,0
2016,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,south_st_paul,SSP-4,DN,1,0,1,0,0,1,0,1,0,1
2016,south_st_paul,SSP-4,BT1,3,0,1,2,13,1,0,1,0,0
2016,south_st_paul,SSP-4,BT2,0,0,0,0,0,0,0,0,0,0
2016,south_st_paul,SSP-4,BT3,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-11,DN,2,0,2,0,0,2,1,4,1,1
2016,west_st_paul,WSP-11,BT1,0,0,0,7,57,0,0,0,0,0
2016,west_st_paul,WSP-11,BT2,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-11,BT3,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-39,DN,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-39,BT1,0,0,0,16,40,0,0,0,0,0
2016,eagan,E-39,BT2,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-39,BT3,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-20,DN,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-20,BT1,0,0,0,0,0,0,0,0,1,0
2016,eagan,E-20,BT2,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-20,BT3,0,0,0,0,0,0,0,0,0,0
2016,mendota_heights,MH-8,DN,3,0,2,0,0,2,0,2,1,0
2016,mendota_heights,MH-8,BT1,2,0,1,26,2,1,0,1,0,0
2016,mendota_heights,MH-8,BT2,0,0,0,0,0,0,0,0,0,0
2016,mendota_heights,MH-8,BT3,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-6,DN,0,0,3,0,0,2,3,4,0,0
2016,hastings,H-6,BT1,0,0,1,4,4,0,1,4,1,0
2016,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2016,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2016,empire,DC-1,DN,0,0,0,0,0,0,0,0,0,0
2016,empire,DC-1,BT1,0,0,0,2,6,0,0,0,0,0
2016,empire,DC-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,empire,DC-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,farmington,F-8,DN,2,0,1,0,0,0,0,3,1,1
2016,farmington,F-8,BT1,3,0,0,81,33,0,0,2,0,0
2016,farmington,F-8,BT2,0,0,0,0,0,0,0,0,0,0
2016,farmington,F-8,BT3,0,0,0,0,0,0,0,0,0,0
2016,farmington,F-??,DN,0,0,1,0,0,0,1,2,0,0
2016,farmington,F-??,BT1,0,0,0,46,72,0,0,0,0,0
2016,farmington,F-??,BT2,0,0,0,0,0,0,0,0,0,0
2016,farmington,F-??,BT3,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-1,DN,2,0,1,0,0,1,1,0,1,0
2016,west_st_paul,WSP-1,BT1,2,0,0,3,2,2,1,0,1,0
2016,west_st_paul,WSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,west_st_paul,WSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-8,BT1,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2016,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2016,empire,DC-1,DN,0,0,0,0,0,0,0,0,0,0
2016,empire,DC-1,BT1,0,0,0,0,0,0,0,0,0,0
2016,empire,DC-1,BT2,0,0,0,0,0,0,0,0,0,0
2016,empire,DC-1,BT3,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-40,DN,0,0,0,0,0,0,0,3,0,0
2016,eagan,E-40,BT1,0,0,1,0,0,0,0,4,0,0
2016,eagan,E-40,BT2,0,0,0,0,0,0,0,0,0,0
2016,eagan,E-40,BT3,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-13,DN,2,2,1,0,0,1,0,2,2,0
2016,apple_valley,AV-13,BT1,2,1,0,21,6,1,0,1,2,0
2016,apple_valley,AV-13,BT2,0,0,0,0,0,0,0,0,0,0
2016,apple_valley,AV-13,BT3,0,0,0,0,0,0,0,0,0,0
2017,burnsville,B-8,DN,1,0,2,0,0,0,0,2,1,0
2017,burnsville,B-8,BT1,1,0,1,7,11,2,1,2,1,1
2017,burnsville,B-8,BT2,0,0,1,11,35,1,0,2,1,0
2017,burnsville,B-8,BT3,0,0,0,6,7,1,1,1,1,0
2017,burnsville,B-3,DN,0,1,2,0,0,0,1,4,1,1
2017,burnsville,B-3,BT1,0,2,1,0,0,1,1,2,1,0
2017,burnsville,B-3,BT2,0,0,0,0,0,2,0,3,1,0
2017,burnsville,B-3,BT3,0,0,0,1,0,0,0,2,0,0
2017,farmington,F-8,DN,1,0,1,0,0,0,0,2,1,1
2017,farmington,F-8,BT1,0,0,0,8,0,0,0,1,0,0
2017,farmington,F-8,BT2,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-8,BT3,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-7,DN,1,0,0,0,0,1,0,1,0,0
2017,farmington,F-7,BT1,2,0,0,112,35,0,0,1,0,0
2017,farmington,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-3,DN,0,0,0,0,0,0,0,2,2,0
2017,farmington,F-3,BT1,0,2,1,1,0,0,0,1,1,0
2017,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-4,DN,1,0,3,0,0,1,0,2,2,1
2017,rosemount,R-4,BT1,1,1,1,33,0,1,0,1,1,1
2017,rosemount,R-4,BT2,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-4,BT3,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-12,DN,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-12,BT1,0,0,0,1,6,0,0,0,0,0
2017,apple_valley,AV-12,BT2,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-12,BT3,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-7,BT1,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-7,BT2,0,0,0,3,3,0,0,0,0,0
2017,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-8,BT1,0,0,0,1,1,0,0,0,0,0
